time,xrp_volume,theta_volume,xrp_close,theta_close,xrp_returns,theta_returns,spread,mean_spread,std_spread,zscore,trading_signal,strategy,trades,cum_xrp_returns,cum_theta_returns,cum_strategy
2023-05-31 13:30:00,89714293.8,1221523.1,0.5,0.83,0.0,0.0,-0.06527208426297615,,,,,0.0,0.0,0.9615384615384612,0.9540229885057473,1.0
2023-05-31 14:30:00,59448456.7,768726.3,0.51,0.83,0.01980262729617973,0.0,-0.05527208426297614,,,,,0.0,0.0,0.9807692307692305,0.9540229885057473,1.0
2023-05-31 15:30:00,70726117.7,747682.6,0.51,0.83,0.0,0.0,-0.05527208426297614,,,,,0.0,0.0,0.9807692307692305,0.9540229885057473,1.0
2023-05-31 16:30:00,72961494.1,526702.6,0.51,0.83,0.0,0.0,-0.05527208426297614,,,,,0.0,0.0,0.9807692307692305,0.9540229885057473,1.0
2023-05-31 17:30:00,49604654.3,532772.1,0.51,0.83,0.0,0.0,-0.05527208426297614,,,,,0.0,0.0,0.9807692307692305,0.9540229885057473,1.0
2023-05-31 18:30:00,48957367.4,449262.7,0.51,0.83,0.0,0.0,-0.05527208426297614,,,,,0.0,0.0,0.9807692307692305,0.9540229885057473,1.0
2023-05-31 19:30:00,74910773.3,625839.7,0.52,0.83,0.019418085857101516,0.0,-0.04527208426297613,,,,,0.0,0.0,0.9999999999999997,0.9540229885057473,1.0
2023-05-31 20:30:00,67806886.3,857887.3,0.52,0.83,0.0,0.0,-0.04527208426297613,,,,,0.0,0.0,0.9999999999999997,0.9540229885057473,1.0
2023-05-31 21:30:00,138251536.1,2207797.3,0.51,0.83,-0.019418085857101627,0.0,-0.05527208426297614,,,,,0.0,0.0,0.9807692307692304,0.9540229885057473,1.0
2023-05-31 22:30:00,63792872.3,883337.5,0.51,0.83,0.0,0.0,-0.05527208426297614,,,,,0.0,0.0,0.9807692307692304,0.9540229885057473,1.0
2023-05-31 23:30:00,83220848.8,1741963.1,0.5,0.82,-0.019802627296179754,-0.01212136053234485,-0.058461577223663186,,,,,0.0,0.0,0.9615384615384611,0.9425287356321841,1.0
2023-06-01 0:30:00,54808787.6,1762591.5,0.51,0.83,0.01980262729617973,0.01212136053234482,-0.05527208426297614,,,,,0.0,0.0,0.9807692307692304,0.9540229885057473,1.0
2023-06-01 1:30:00,38320054.7,865732.2,0.51,0.83,0.0,0.0,-0.05527208426297614,,,,,0.0,0.0,0.9807692307692304,0.9540229885057473,1.0
2023-06-01 2:30:00,36827890.3,547496.6,0.51,0.83,0.0,0.0,-0.05527208426297614,,,,,0.0,0.0,0.9807692307692304,0.9540229885057473,1.0
2023-06-01 3:30:00,54384298.5,710473.3,0.5,0.83,-0.019802627296179754,0.0,-0.06527208426297615,,,,,0.0,0.0,0.9615384615384611,0.9540229885057473,1.0
2023-06-01 4:30:00,55741402.6,636987.7,0.5,0.84,0.0,0.01197619104671562,-0.07208259130228911,,,,,0.0,0.0,0.9615384615384611,0.9655172413793104,1.0
2023-06-01 5:30:00,46173539.7,886151.9,0.5,0.84,0.0,0.0,-0.07208259130228911,,,,,0.0,0.0,0.9615384615384611,0.9655172413793104,1.0
2023-06-01 6:30:00,50482819.9,782770.6,0.51,0.84,0.01980262729617973,0.0,-0.0620825913022891,,,,,0.0,0.0,0.9807692307692304,0.9655172413793104,1.0
2023-06-01 7:30:00,35819920.9,772413.7,0.51,0.84,0.0,0.0,-0.0620825913022891,,,,,0.0,0.0,0.9807692307692304,0.9655172413793104,1.0
2023-06-01 8:30:00,25410571.2,1029469.2,0.51,0.85,0.0,0.011834457647002798,-0.06889309834160207,,,,,0.0,0.0,0.9807692307692304,0.9770114942528736,1.0
2023-06-01 9:30:00,62481970.1,1300308.9,0.51,0.85,0.0,0.0,-0.06889309834160207,,,,,0.0,0.0,0.9807692307692304,0.9770114942528736,1.0
2023-06-01 10:30:00,47118797.1,919318.5,0.5,0.84,-0.019802627296179754,-0.011834457647002796,-0.07208259130228911,,,,,0.0,0.0,0.9615384615384611,0.9655172413793104,1.0
2023-06-01 11:30:00,63026489.8,1309065.0,0.5,0.84,0.0,0.0,-0.07208259130228911,,,,,0.0,0.0,0.9615384615384611,0.9655172413793104,1.0
2023-06-01 12:30:00,30115236.0,460498.1,0.51,0.84,0.01980262729617973,0.0,-0.0620825913022891,,,,,0.0,0.0,0.9807692307692303,0.9655172413793104,1.0
2023-06-01 13:30:00,76228045.6,1370379.5,0.51,0.85,0.0,0.011834457647002798,-0.06889309834160207,,,,,0.0,0.0,0.9807692307692303,0.9770114942528736,1.0
2023-06-01 14:30:00,44272255.8,904223.1,0.51,0.84,0.0,-0.011834457647002796,-0.0620825913022891,,,,,0.0,0.0,0.9807692307692303,0.9655172413793104,1.0
2023-06-01 15:30:00,44917428.3,691428.8,0.51,0.84,0.0,0.0,-0.0620825913022891,,,,,0.0,0.0,0.9807692307692303,0.9655172413793104,1.0
2023-06-01 16:30:00,74647206.7,1376644.5,0.51,0.84,0.0,0.0,-0.0620825913022891,,,,,0.0,0.0,0.9807692307692303,0.9655172413793104,1.0
2023-06-01 17:30:00,23641506.8,760570.2,0.51,0.84,0.0,0.0,-0.0620825913022891,,,,,0.0,0.0,0.9807692307692303,0.9655172413793104,1.0
2023-06-01 18:30:00,22682374.2,419638.6,0.51,0.84,0.0,0.0,-0.0620825913022891,,,,,0.0,0.0,0.9807692307692303,0.9655172413793104,1.0
2023-06-01 19:30:00,38132677.4,453900.3,0.51,0.84,0.0,0.0,-0.0620825913022891,,,,,0.0,0.0,0.9807692307692303,0.9655172413793104,1.0
2023-06-01 20:30:00,40497314.2,668828.4,0.51,0.83,0.0,-0.01197619104671565,-0.05527208426297614,,,,,0.0,0.0,0.9807692307692303,0.9540229885057473,1.0
2023-06-01 21:30:00,114295849.2,1841054.4,0.51,0.83,0.0,0.0,-0.05527208426297614,,,,,0.0,0.0,0.9807692307692303,0.9540229885057473,1.0
2023-06-01 22:30:00,72556215.5,1039023.2,0.51,0.84,0.0,0.01197619104671562,-0.0620825913022891,,,,,0.0,0.0,0.9807692307692303,0.9655172413793104,1.0
2023-06-01 23:30:00,65153136.2,837560.1,0.51,0.84,0.0,0.0,-0.0620825913022891,,,,,0.0,0.0,0.9807692307692303,0.9655172413793104,1.0
2023-06-02 0:30:00,39641084.9,513281.2,0.52,0.85,0.019418085857101516,0.011834457647002798,-0.05889309834160206,,,,,0.0,0.0,0.9999999999999994,0.9770114942528736,1.0
2023-06-02 1:30:00,71713556.7,554362.0,0.52,0.85,0.0,0.0,-0.05889309834160206,,,,,0.0,0.0,0.9999999999999994,0.9770114942528736,1.0
2023-06-02 2:30:00,46746208.8,727559.9,0.52,0.85,0.0,0.0,-0.05889309834160206,,,,,0.0,0.0,0.9999999999999994,0.9770114942528736,1.0
2023-06-02 3:30:00,52645717.9,552104.1,0.51,0.85,-0.019418085857101627,0.0,-0.06889309834160207,,,,,0.0,0.0,0.9807692307692302,0.9770114942528736,1.0
2023-06-02 4:30:00,40711180.4,394021.4,0.52,0.85,0.019418085857101516,0.0,-0.05889309834160206,,,,,0.0,0.0,0.9999999999999993,0.9770114942528736,1.0
2023-06-02 5:30:00,42173059.5,435429.5,0.51,0.85,-0.019418085857101627,0.0,-0.06889309834160207,,,,,0.0,0.0,0.9807692307692301,0.9770114942528736,1.0
2023-06-02 6:30:00,29882240.4,530707.2,0.51,0.85,0.0,0.0,-0.06889309834160207,,,,,0.0,0.0,0.9807692307692301,0.9770114942528736,1.0
2023-06-02 7:30:00,20306920.0,376331.6,0.52,0.86,0.019418085857101516,0.011696039763191236,-0.06570360538091502,,,,,0.0,0.0,0.9999999999999992,0.9885057471264368,1.0
2023-06-02 8:30:00,27389342.4,541676.9,0.51,0.86,-0.019418085857101627,0.0,-0.07570360538091503,,,,,0.0,0.0,0.98076923076923,0.9885057471264368,1.0
2023-06-02 9:30:00,73056283.3,1423135.6,0.51,0.85,0.0,-0.011696039763191298,-0.06889309834160207,,,,,0.0,0.0,0.98076923076923,0.9770114942528735,1.0
2023-06-02 10:30:00,63363056.7,979073.3,0.51,0.85,0.0,0.0,-0.06889309834160207,,,,,0.0,0.0,0.98076923076923,0.9770114942528735,1.0
2023-06-02 11:30:00,84865700.6,785987.9,0.52,0.85,0.019418085857101516,0.0,-0.05889309834160206,,,,,0.0,0.0,0.9999999999999991,0.9770114942528735,1.0
2023-06-02 12:30:00,65475587.1,423883.4,0.52,0.85,0.0,0.0,-0.05889309834160206,,,,,0.0,0.0,0.9999999999999991,0.9770114942528735,1.0
2023-06-02 13:30:00,44321084.2,477861.4,0.52,0.85,0.0,0.0,-0.05889309834160206,,,,,0.0,0.0,0.9999999999999991,0.9770114942528735,1.0
2023-06-02 14:30:00,27276814.7,324760.5,0.52,0.85,0.0,0.0,-0.05889309834160206,,,,,0.0,0.0,0.9999999999999991,0.9770114942528735,1.0
2023-06-02 15:30:00,117909908.6,551926.9,0.52,0.86,0.0,0.011696039763191236,-0.06570360538091502,,,,,0.0,0.0,0.9999999999999991,0.9885057471264367,1.0
2023-06-02 16:30:00,71494160.8,754717.8,0.53,0.85,0.01904819497069441,-0.011696039763191298,-0.04889309834160205,,,,,0.0,0.0,1.0192307692307683,0.9770114942528735,1.0
2023-06-02 17:30:00,42869681.8,821800.9,0.53,0.85,0.0,0.0,-0.04889309834160205,,,,,0.0,0.0,1.0192307692307683,0.9770114942528735,1.0
2023-06-02 18:30:00,32403308.7,750820.7,0.52,0.85,-0.019048194970694474,0.0,-0.05889309834160206,,,,,0.0,0.0,0.9999999999999991,0.9770114942528735,1.0
2023-06-02 19:30:00,25517745.0,899375.4,0.52,0.84,0.0,-0.011834457647002796,-0.052082591302289094,,,,,0.0,0.0,0.9999999999999991,0.9655172413793103,1.0
2023-06-02 20:30:00,26301171.1,1394591.7,0.52,0.84,0.0,0.0,-0.052082591302289094,,,,,0.0,0.0,0.9999999999999991,0.9655172413793103,1.0
2023-06-02 21:30:00,37857541.8,1101694.4,0.52,0.84,0.0,0.0,-0.052082591302289094,,,,,0.0,0.0,0.9999999999999991,0.9655172413793103,1.0
2023-06-02 22:30:00,31344989.3,2584572.7,0.52,0.83,0.0,-0.01197619104671565,-0.04527208426297613,,,,,0.0,0.0,0.9999999999999991,0.9540229885057471,1.0
2023-06-02 23:30:00,20697693.3,705841.7,0.52,0.83,0.0,0.0,-0.04527208426297613,,,,,0.0,0.0,0.9999999999999991,0.9540229885057471,1.0
2023-06-03 0:30:00,15482882.5,881299.4,0.52,0.83,0.0,0.0,-0.04527208426297613,,,,,0.0,0.0,0.9999999999999991,0.9540229885057471,1.0
2023-06-03 1:30:00,29804660.2,1408907.2,0.52,0.83,0.0,0.0,-0.04527208426297613,,,,,0.0,0.0,0.9999999999999991,0.9540229885057471,1.0
2023-06-03 2:30:00,25237068.9,746970.1,0.53,0.83,0.01904819497069441,0.0,-0.03527208426297612,,,,,0.0,0.0,1.0192307692307683,0.9540229885057471,1.0
2023-06-03 3:30:00,35455467.8,865488.4,0.53,0.83,0.0,0.0,-0.03527208426297612,,,,,0.0,0.0,1.0192307692307683,0.9540229885057471,1.0
2023-06-03 4:30:00,177134597.6,1097213.1,0.52,0.84,-0.019048194970694474,0.01197619104671562,-0.052082591302289094,,,,,0.0,0.0,0.999999999999999,0.9655172413793103,1.0
2023-06-03 5:30:00,35517268.0,716860.9,0.52,0.84,0.0,0.0,-0.052082591302289094,,,,,0.0,0.0,0.999999999999999,0.9655172413793103,1.0
2023-06-03 6:30:00,21083446.7,661177.3,0.52,0.84,0.0,0.0,-0.052082591302289094,,,,,0.0,0.0,0.999999999999999,0.9655172413793103,1.0
2023-06-03 7:30:00,22689568.7,502072.5,0.52,0.84,0.0,0.0,-0.052082591302289094,,,,,0.0,0.0,0.999999999999999,0.9655172413793103,1.0
2023-06-03 8:30:00,17498620.6,764572.5,0.52,0.84,0.0,0.0,-0.052082591302289094,,,,,0.0,0.0,0.999999999999999,0.9655172413793103,1.0
2023-06-03 9:30:00,29651811.3,518017.9,0.52,0.84,0.0,0.0,-0.052082591302289094,,,,,0.0,0.0,0.999999999999999,0.9655172413793103,1.0
2023-06-03 10:30:00,59037966.1,1144305.9,0.52,0.84,0.0,0.0,-0.052082591302289094,,,,,0.0,0.0,0.999999999999999,0.9655172413793103,1.0
2023-06-03 11:30:00,33320911.7,544497.3,0.52,0.84,0.0,0.0,-0.052082591302289094,,,,,0.0,0.0,0.999999999999999,0.9655172413793103,1.0
2023-06-03 12:30:00,49025388.5,1135103.2,0.52,0.84,0.0,0.0,-0.052082591302289094,,,,,0.0,0.0,0.999999999999999,0.9655172413793103,1.0
2023-06-03 13:30:00,59770875.3,811319.7,0.52,0.84,0.0,0.0,-0.052082591302289094,,,,,0.0,0.0,0.999999999999999,0.9655172413793103,1.0
2023-06-03 14:30:00,23094165.3,1287364.6,0.52,0.83,0.0,-0.01197619104671565,-0.04527208426297613,,,,,0.0,0.0,0.999999999999999,0.9540229885057471,1.0
2023-06-03 15:30:00,54088149.6,975448.3,0.52,0.83,0.0,0.0,-0.04527208426297613,,,,,0.0,0.0,0.999999999999999,0.9540229885057471,1.0
2023-06-03 16:30:00,41455269.4,830189.4,0.52,0.83,0.0,0.0,-0.04527208426297613,,,,,0.0,0.0,0.999999999999999,0.9540229885057471,1.0
2023-06-03 17:30:00,23203111.3,629193.8,0.52,0.83,0.0,0.0,-0.04527208426297613,,,,,0.0,0.0,0.999999999999999,0.9540229885057471,1.0
2023-06-03 18:30:00,21626590.5,670884.3,0.52,0.83,0.0,0.0,-0.04527208426297613,,,,,0.0,0.0,0.999999999999999,0.9540229885057471,1.0
2023-06-03 19:30:00,14936281.3,307580.8,0.52,0.84,0.0,0.01197619104671562,-0.052082591302289094,,,,,0.0,0.0,0.999999999999999,0.9655172413793103,1.0
2023-06-03 20:30:00,14974644.1,354018.7,0.52,0.84,0.0,0.0,-0.052082591302289094,,,,,0.0,0.0,0.999999999999999,0.9655172413793103,1.0
2023-06-03 21:30:00,24563289.2,701500.6,0.52,0.83,0.0,-0.01197619104671565,-0.04527208426297613,,,,,0.0,0.0,0.999999999999999,0.9540229885057471,1.0
2023-06-03 22:30:00,45539113.5,642533.2,0.52,0.84,0.0,0.01197619104671562,-0.052082591302289094,,,,,0.0,0.0,0.999999999999999,0.9655172413793102,1.0
2023-06-03 23:30:00,31053769.1,607517.2,0.52,0.84,0.0,0.0,-0.052082591302289094,,,,,0.0,0.0,0.999999999999999,0.9655172413793102,1.0
2023-06-04 0:30:00,16090288.6,561738.7,0.52,0.84,0.0,0.0,-0.052082591302289094,,,,,0.0,0.0,0.999999999999999,0.9655172413793102,1.0
2023-06-04 1:30:00,13327165.4,342578.1,0.52,0.84,0.0,0.0,-0.052082591302289094,,,,,0.0,0.0,0.999999999999999,0.9655172413793102,1.0
2023-06-04 2:30:00,22370706.2,341318.4,0.52,0.84,0.0,0.0,-0.052082591302289094,,,,,0.0,0.0,0.999999999999999,0.9655172413793102,1.0
2023-06-04 3:30:00,26505767.2,471198.8,0.52,0.84,0.0,0.0,-0.052082591302289094,,,,,0.0,0.0,0.999999999999999,0.9655172413793102,1.0
2023-06-04 4:30:00,35156120.1,367292.7,0.53,0.84,0.01904819497069441,0.0,-0.042082591302289085,,,,,0.0,0.0,1.019230769230768,0.9655172413793102,1.0
2023-06-04 5:30:00,55829421.6,549164.6,0.52,0.85,-0.019048194970694474,0.011834457647002798,-0.05889309834160206,,,,,0.0,0.0,0.999999999999999,0.9770114942528734,1.0
2023-06-04 6:30:00,29719979.8,740602.0,0.52,0.85,0.0,0.0,-0.05889309834160206,,,,,0.0,0.0,0.999999999999999,0.9770114942528734,1.0
2023-06-04 7:30:00,12919052.9,720858.1,0.52,0.85,0.0,0.0,-0.05889309834160206,,,,,0.0,0.0,0.999999999999999,0.9770114942528734,1.0
2023-06-04 8:30:00,12365772.2,658973.9,0.52,0.85,0.0,0.0,-0.05889309834160206,,,,,0.0,0.0,0.999999999999999,0.9770114942528734,1.0
2023-06-04 9:30:00,17629783.7,632782.6,0.53,0.85,0.01904819497069441,0.0,-0.04889309834160205,,,,,0.0,0.0,1.019230769230768,0.9770114942528734,1.0
2023-06-04 10:30:00,29857028.8,831297.5,0.53,0.85,0.0,0.0,-0.04889309834160205,,,,,0.0,0.0,1.019230769230768,0.9770114942528734,1.0
2023-06-04 11:30:00,84647405.8,1492575.6,0.53,0.84,0.0,-0.011834457647002796,-0.042082591302289085,,,,,0.0,0.0,1.019230769230768,0.9655172413793102,1.0
2023-06-04 12:30:00,178402869.0,843851.1,0.54,0.84,0.018692133012152546,0.0,-0.032082591302289076,,,,,0.0,0.0,1.0384615384615372,0.9655172413793102,1.0
2023-06-04 13:30:00,77255782.2,1342311.2,0.53,0.84,-0.01869213301215252,0.0,-0.042082591302289085,,,,,0.0,0.0,1.019230769230768,0.9655172413793102,1.0
2023-06-04 14:30:00,63815339.5,477402.4,0.54,0.84,0.018692133012152546,0.0,-0.032082591302289076,,,,,0.0,0.0,1.0384615384615372,0.9655172413793102,1.0
2023-06-04 15:30:00,41265516.5,604986.8,0.54,0.84,0.0,0.0,-0.032082591302289076,,,,,0.0,0.0,1.0384615384615372,0.9655172413793102,1.0
2023-06-04 16:30:00,47025063.0,415908.7,0.54,0.85,0.0,0.011834457647002798,-0.03889309834160204,,,,,0.0,0.0,1.0384615384615372,0.9770114942528734,1.0
2023-06-04 17:30:00,112907410.4,422617.3,0.54,0.85,0.0,0.0,-0.03889309834160204,,,,,0.0,0.0,1.0384615384615372,0.9770114942528734,1.0
2023-06-04 18:30:00,128933887.6,713324.3,0.54,0.85,0.0,0.0,-0.03889309834160204,,,,,0.0,0.0,1.0384615384615372,0.9770114942528734,1.0
2023-06-04 19:30:00,81215974.6,977896.9,0.54,0.85,0.0,0.0,-0.03889309834160204,,,,,0.0,0.0,1.0384615384615372,0.9770114942528734,1.0
2023-06-04 20:30:00,98853880.2,1567432.4,0.54,0.84,0.0,-0.011834457647002796,-0.032082591302289076,,,,,0.0,0.0,1.0384615384615372,0.9655172413793102,1.0
2023-06-04 21:30:00,121595142.6,1471717.3,0.54,0.83,0.0,-0.01197619104671565,-0.025272084262976113,,,,,0.0,0.0,1.0384615384615372,0.9540229885057471,1.0
2023-06-04 22:30:00,80984398.6,1371468.1,0.53,0.83,-0.01869213301215252,0.0,-0.03527208426297612,,,,,0.0,0.0,1.019230769230768,0.9540229885057471,1.0
2023-06-04 23:30:00,76159029.0,1403303.4,0.53,0.82,0.0,-0.01212136053234485,-0.02846157722366316,,,,,0.0,0.0,1.019230769230768,0.9425287356321838,1.0
2023-06-05 0:30:00,70215678.1,1440846.9,0.53,0.82,0.0,0.0,-0.02846157722366316,,,,,0.0,0.0,1.019230769230768,0.9425287356321838,1.0
2023-06-05 1:30:00,45450001.1,878604.9,0.53,0.83,0.0,0.01212136053234482,-0.03527208426297612,,,,,0.0,0.0,1.019230769230768,0.954022988505747,1.0
2023-06-05 2:30:00,76449092.4,1022859.6,0.54,0.83,0.018692133012152546,0.0,-0.025272084262976113,,,,,0.0,0.0,1.0384615384615374,0.954022988505747,1.0
2023-06-05 3:30:00,94249112.5,802757.3,0.53,0.83,-0.01869213301215252,0.0,-0.03527208426297612,,,,,0.0,0.0,1.0192307692307683,0.954022988505747,1.0
2023-06-05 4:30:00,56154509.1,564780.2,0.53,0.83,0.0,0.0,-0.03527208426297612,,,,,0.0,0.0,1.0192307692307683,0.954022988505747,1.0
2023-06-05 5:30:00,56327081.5,720410.3,0.53,0.83,0.0,0.0,-0.03527208426297612,,,,,0.0,0.0,1.0192307692307683,0.954022988505747,1.0
2023-06-05 6:30:00,54405710.8,693047.6,0.53,0.83,0.0,0.0,-0.03527208426297612,,,,,0.0,0.0,1.0192307692307683,0.954022988505747,1.0
2023-06-05 7:30:00,59196352.9,697324.6,0.53,0.83,0.0,0.0,-0.03527208426297612,,,,,0.0,0.0,1.0192307692307683,0.954022988505747,1.0
2023-06-05 8:30:00,33030085.1,729717.8,0.53,0.83,0.0,0.0,-0.03527208426297612,,,,,0.0,0.0,1.0192307692307683,0.954022988505747,1.0
2023-06-05 9:30:00,63461057.3,802796.1,0.53,0.83,0.0,0.0,-0.03527208426297612,,,,,0.0,0.0,1.0192307692307683,0.954022988505747,1.0
2023-06-05 10:30:00,52187980.2,1370032.3,0.53,0.83,0.0,0.0,-0.03527208426297612,,,,,0.0,0.0,1.0192307692307683,0.954022988505747,1.0
2023-06-05 11:30:00,84280972.5,1049849.2,0.54,0.83,0.018692133012152546,0.0,-0.025272084262976113,,,,,0.0,0.0,1.0384615384615374,0.954022988505747,1.0
2023-06-05 12:30:00,527344823.5,9242728.5,0.5,0.77,-0.07696104113612844,-0.07503518594291396,-0.02440904202709837,,,,,0.0,0.0,0.9615384615384605,0.8850574712643678,1.0
2023-06-05 13:30:00,476855632.8,9315156.3,0.5,0.77,0.0,0.0,-0.02440904202709837,,,,,0.0,0.0,0.9615384615384605,0.8850574712643678,1.0
2023-06-05 14:30:00,215496472.7,2752797.8,0.5,0.77,0.0,0.0,-0.02440904202709837,,,,,0.0,0.0,0.9615384615384605,0.8850574712643678,1.0
2023-06-05 15:30:00,94659481.2,2216665.0,0.5,0.77,0.0,0.0,-0.02440904202709837,,,,,0.0,0.0,0.9615384615384605,0.8850574712643678,1.0
2023-06-05 16:30:00,93060190.5,2013180.0,0.5,0.77,0.0,0.0,-0.02440904202709837,,,,,0.0,0.0,0.9615384615384605,0.8850574712643678,1.0
2023-06-05 17:30:00,75051815.7,1420425.3,0.51,0.77,0.01980262729617973,0.0,-0.014409042027098362,,,,,0.0,0.0,0.9807692307692296,0.8850574712643678,1.0
2023-06-05 18:30:00,80455754.1,1382120.6,0.5,0.77,-0.019802627296179754,0.0,-0.02440904202709837,,,,,0.0,0.0,0.9615384615384605,0.8850574712643678,1.0
2023-06-05 19:30:00,55088916.9,858427.3,0.51,0.77,0.01980262729617973,0.0,-0.014409042027098362,,,,,0.0,0.0,0.9807692307692296,0.8850574712643678,1.0
2023-06-05 20:30:00,82195175.1,783805.7,0.51,0.78,0.0,0.012903404835908001,-0.021219549066411436,,,,,0.0,0.0,0.9807692307692296,0.8965517241379312,1.0
2023-06-05 21:30:00,54527586.1,910370.0,0.51,0.78,0.0,0.0,-0.021219549066411436,,,,,0.0,0.0,0.9807692307692296,0.8965517241379312,1.0
2023-06-05 22:30:00,68728797.4,1164120.2,0.5,0.77,-0.019802627296179754,-0.012903404835907954,-0.02440904202709837,,,,,0.0,0.0,0.9615384615384603,0.8850574712643678,1.0
2023-06-05 23:30:00,53080470.1,799929.5,0.51,0.78,0.01980262729617973,0.012903404835908001,-0.021219549066411436,,,,,0.0,0.0,0.9807692307692296,0.8965517241379312,1.0
2023-06-06 0:30:00,32800670.3,397051.8,0.51,0.77,0.0,-0.012903404835907954,-0.014409042027098362,,,,,0.0,0.0,0.9807692307692296,0.8850574712643678,1.0
2023-06-06 1:30:00,56344388.8,548388.8,0.51,0.78,0.0,0.012903404835908001,-0.021219549066411436,,,,,0.0,0.0,0.9807692307692296,0.8965517241379313,1.0
2023-06-06 2:30:00,53760050.6,553672.7,0.51,0.78,0.0,0.0,-0.021219549066411436,,,,,0.0,0.0,0.9807692307692296,0.8965517241379313,1.0
2023-06-06 3:30:00,56347848.5,453131.8,0.51,0.78,0.0,0.0,-0.021219549066411436,,,,,0.0,0.0,0.9807692307692296,0.8965517241379313,1.0
2023-06-06 4:30:00,54645417.9,600518.2,0.51,0.78,0.0,0.0,-0.021219549066411436,,,,,0.0,0.0,0.9807692307692296,0.8965517241379313,1.0
2023-06-06 5:30:00,37715938.8,649365.4,0.51,0.78,0.0,0.0,-0.021219549066411436,,,,,0.0,0.0,0.9807692307692296,0.8965517241379313,1.0
2023-06-06 6:30:00,33923234.0,582462.5,0.51,0.78,0.0,0.0,-0.021219549066411436,,,,,0.0,0.0,0.9807692307692296,0.8965517241379313,1.0
2023-06-06 7:30:00,39604502.4,542439.1,0.51,0.79,0.0,0.012739025777429712,-0.0280300561057244,,,,,0.0,0.0,0.9807692307692296,0.9080459770114944,1.0
